"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL2111011";"PAREPTIDE";"PAREPTIDE";"Protein";"-1.0";"298.39";"";"";"-0.79";"104.53";"4";"3";"0";"7";"N";"0.57";"12.94";"9.52";"-1.07";"-3.16";"0";"BOTH";"0";"21";"7";"4";"0";"298.2005";"-0.27";"BASE";"C14H26N4O3";"CC(C)C[C@H](C(=O)NCC(N)=O)N(C)C(=O)[C@@H]1CCCN1";"BXCQMQVEMFYKJC-WDEREUQCSA-N"
"CHEMBL2103948";"VINTRIPTOL";"VINTRIPTOL";"Small molecule";"-1.0";"969.19";"";"";"5.02";"192.92";"12";"6";"4";"11";"N";"0.08";"11.23";"8.68";"5.32";"3.35";"5";"MOL";"0";"71";"15";"6";"4";"968.5048";"1.05";"BASE";"C56H68N6O9";"CCOC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@]1(O)[C@H](O)[C@]2(CC)C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@H]7CN(CCc8c6[nH]c6ccccc86)C[C@](O)(CC)C7)c(OC)cc5N(C)[C@@H]14)[C@@H]32";"IQDSXWRQCKDBMW-NSFJATOBSA-N"
"CHEMBL435951";"MITOZOLOMIDE";"MITOZOLOMIDE|NSC-353451";"Small molecule";"-1.0";"242.63";"88";"274";"-1.38";"108.17";"7";"1";"0";"3";"N";"0.67";"10.46";"None";"0.38";"0.38";"2";"MOL";"0";"16";"8";"2";"0";"242.0319";"-1.94";"NEUTRAL";"C7H7ClN6O2";"NC(=O)c1ncn2c(=O)n(CCCl)nnc12";"QXYYYPFGTSJXNS-UHFFFAOYSA-N"
"CHEMBL475786";"EMBECONAZOLE";"CS-758|EMBECONAZOLE|R-120758";"Small molecule";"-1.0";"542.58";"11";"22";"4.59";"93.19";"8";"1";"1";"9";"N";"0.40";"12.75";"2.00";"4.78";"4.78";"3";"MOL";"0";"38";"7";"1";"1";"542.1599";"-0.75";"NEUTRAL";"C27H25F3N4O3S";"C[C@@H](S[C@H]1CO[C@H](/C=C/C=C/c2ccc(C#N)cc2F)OC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F";"XSRKBFUVSRRJDX-GGZJQHSXSA-N"
"CHEMBL273910";"MINALRESTAT";"MINALRESTAT|WAY-ARI-509";"Small molecule";"-1.0";"449.21";"9";"31";"2.19";"83.55";"4";"1";"0";"2";"N";"0.56";"9.33";"None";"2.50";"2.49";"2";"MOL";"0";"28";"6";"1";"0";"447.9870";"-0.92";"NEUTRAL";"C19H11BrF2N2O4";"O=C1CC2(C(=O)N1)C(=O)N(Cc1ccc(Br)cc1F)C(=O)c1ccc(F)cc12";"BMHZAHGTGIZZCT-UHFFFAOYSA-N"
"CHEMBL2106905";"NORCHOLESTENOL IODOMETHYL (131I) [INJECTION]";"NORCHOLESTENOL IODOMETHYL (131I) [INJECTION]";"Small molecule";"-1.0";"516.56";"";"";"7.80";"20.23";"1";"1";"2";"6";"N";"0.22";"None";"None";"7.67";"7.67";"0";"MOL";"0";"29";"1";"1";"2";"512.2515";"2.27";"NEUTRAL";"C27H45IO";"CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](C[131I])C4=C(CC[C@H](O)C4)[C@H]3CC[C@]12C";"QJHZPCLORSPENH-DRTKWHMQSA-N"
"CHEMBL2105113";"LOTIFAZOLE";"LOTIFAZOLE|NSC-358482";"Small molecule";"-1.0";"351.64";"";"";"4.73";"51.22";"4";"1";"0";"3";"N";"0.81";"12.11";"0.65";"4.78";"4.78";"2";"MOL";"0";"20";"4";"1";"0";"349.9450";"-1.76";"NEUTRAL";"C12H9Cl3N2O2S";"O=C(Nc1nc(-c2ccccc2)cs1)OCC(Cl)(Cl)Cl";"SMQXDOVGKKMUIZ-UHFFFAOYSA-N"
"CHEMBL2106701";"MOLINAZONE";"MOLINAZONE|NSC-73673";"Small molecule";"-1.0";"232.24";"";"";"-0.24";"60.25";"6";"0";"0";"1";"N";"0.68";"None";"None";"1.44";"1.44";"2";"MOL";"0";"17";"6";"0";"0";"232.0960";"-1.37";"NEUTRAL";"C11H12N4O2";"O=c1c2ccccc2nnn1N1CCOCC1";"MSBSMNOJAAJSGG-UHFFFAOYSA-N"
"CHEMBL2104132";"CIRAMADOL";"CIRAMADOL|WY-15,705|WY-15705";"Small molecule";"-1.0";"249.35";"1";"2";"2.55";"43.70";"3";"2";"0";"3";"Y";"0.86";"9.51";"8.60";"2.11";"1.11";"1";"MOL";"0";"18";"3";"2";"0";"249.1729";"0.65";"BASE";"C15H23NO2";"CN(C)[C@@H](c1cccc(O)c1)[C@H]1CCCC[C@H]1O";"UVTLONZTPXCUPU-ZNMIVQPWSA-N"
"CHEMBL79834";"SPIRAMIDE";"FLUROXYSPIRAMINE|R 5808|R-5808|SPIRAMIDE|Spiramide";"Small molecule";"-1.0";"383.47";"50";"1170";"3.02";"44.81";"4";"1";"0";"6";"N";"0.78";"11.85";"8.71";"3.02";"1.69";"2";"MOL";"0";"28";"5";"1";"0";"383.2009";"-0.98";"BASE";"C22H26FN3O2";"O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2";"FJUKDAZEABGEIH-UHFFFAOYSA-N"
"CHEMBL431367";"ROXINDOLE";"ROXINDOLE|Roxindole";"Small molecule";"-1.0";"346.47";"27";"94";"4.99";"39.26";"2";"2";"0";"6";"N";"0.62";"9.75";"9.11";"4.48";"3.16";"3";"MOL";"0";"26";"3";"2";"0";"346.2045";"-0.08";"BASE";"C23H26N2O";"Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1";"HGEYJZMMUGWEOT-UHFFFAOYSA-N"
"CHEMBL2105276";"QUILLIFOLINE";"CHILLIFOLINUM|QUILLIFOLINE";"Small molecule";"-1.0";"357.88";"";"";"4.83";"21.70";"3";"0";"0";"3";"N";"0.78";"None";"8.20";"4.57";"3.71";"2";"MOL";"0";"25";"3";"0";"0";"357.1496";"0.23";"NEUTRAL";"C21H24ClNO2";"COc1cc2c(cc1OC)C1CC(c3ccc(Cl)cc3)CCN1CC2";"GMZAHGCTRHHQKR-UHFFFAOYSA-N"
"CHEMBL2104562";"PROFLAZEPAM";"PROFLAZEPAM";"Small molecule";"-1.0";"362.79";"";"";"2.02";"73.13";"4";"2";"0";"4";"N";"0.87";"13.97";"2.00";"1.90";"1.90";"2";"MOL";"0";"25";"5";"2";"0";"362.0833";"-0.72";"NEUTRAL";"C18H16ClFN2O3";"O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(O)CO";"RCDQRWWSKKYAJG-UHFFFAOYSA-N"
"CHEMBL2104573";"FENGABINE";"FENGABINE|SL 79.229-00|SL-79.229|SL-79229-00";"Small molecule";"-1.0";"322.24";"1";"2";"5.34";"32.59";"2";"1";"1";"5";"N";"0.58";"8.19";"4.82";"5.90";"5.83";"2";"MOL";"0";"21";"2";"1";"1";"321.0687";"-0.48";"NEUTRAL";"C17H17Cl2NO";"CCCC/N=C(/c1cc(Cl)ccc1O)c1ccccc1Cl";"ZGLIFVFRIOKQLE-LVZFUZTISA-N"
"CHEMBL2106990";"PRENOVERINE";"PRENOVERINE";"Small molecule";"-1.0";"375.51";"";"";"5.19";"21.70";"3";"0";"1";"10";"N";"0.49";"None";"8.70";"5.71";"4.39";"3";"MOL";"0";"28";"3";"0";"1";"375.2198";"-0.60";"BASE";"C25H29NO2";"CC(COc1ccccc1)N(C)CCOC(c1ccccc1)c1ccccc1";"NHXOILLCRMVISV-UHFFFAOYSA-N"
"CHEMBL1213009";"OXAPROTILINE";"OXAPROTILINE";"Small molecule";"-1.0";"293.41";"3";"7";"3.18";"32.26";"2";"2";"0";"4";"N";"0.91";"None";"9.92";"3.30";"0.85";"2";"MOL";"0";"22";"2";"2";"0";"293.1780";"0.90";"BASE";"C20H23NO";"CNCC(O)CC12CCC(c3ccccc31)c1ccccc12";"FDXQKWSTUZCCTM-UHFFFAOYSA-N"
"CHEMBL2114429";"FLUSOXOLOL";"FLUSOXOLOL|RO 31-1411";"Small molecule";"-1.0";"391.48";"3";"3";"3.20";"59.95";"5";"2";"0";"13";"N";"0.51";"None";"9.67";"3.55";"1.32";"2";"MOL";"0";"28";"5";"2";"0";"391.2159";"-0.81";"BASE";"C22H30FNO4";"CC(C)NC[C@H](O)COc1ccc(OCCOCCc2ccc(F)cc2)cc1";"CYCXZGUVPDRYLG-FQEVSTJZSA-N"
"CHEMBL2104055";"ALETAMINE HYDROCHLORIDE";"ALETAMINE HCL|ALETAMINE HYDROCHLORIDE|ALFETAMINE HYDROCHLORIDE|NDR-5061A|NSC-169879";"Small molecule";"-1.0";"197.71";"";"";"2.13";"26.02";"1";"1";"0";"4";"N";"0.67";"None";"10.00";"2.47";"0.00";"1";"MOL";"0";"12";"1";"2";"0";"161.1204";"0.37";"BASE";"C11H16ClN";"C=CCC(N)Cc1ccccc1.Cl";"SSUPWSZOVWZDRV-UHFFFAOYSA-N"
"CHEMBL2110652";"TANDAMINE";"TANDAMINE";"Small molecule";"-1.0";"302.49";"";"";"4.12";"8.17";"3";"0";"0";"4";"N";"0.84";"None";"9.24";"3.59";"1.75";"2";"MOL";"0";"21";"2";"0";"0";"302.1817";"-0.25";"BASE";"C18H26N2S";"CCn1c2c(c3ccccc31)CCSC2(C)CCN(C)C";"BRPOADLGOFPKKJ-UHFFFAOYSA-N"
"CHEMBL88240";"ALNIDITAN";"ALNIDITAN";"Small molecule";"-1.0";"302.42";"5";"7";"1.30";"57.68";"5";"3";"0";"6";"N";"0.69";"None";"11.74";"1.31";"-2.52";"1";"MOL";"0";"22";"5";"3";"0";"302.2107";"0.04";"BASE";"C17H26N4O";"c1ccc2c(c1)CC[C@H](CNCCCNC1=NCCCN1)O2";"QVSXOXCYXPQXMF-OAHLLOKOSA-N"
"CHEMBL2110993";"PIRRALKONIUM";"PIRRALKONIUM CATION|PIRRALKONIUM ION";"Small molecule";"-1.0";"534.98";"";"";"9.44";"6.48";"2";"0";"2";"23";"N";"0.10";"None";"9.96";"5.32";"0.84";"0";"MOL";"0";"38";"3";"0";"2";"534.5721";"0.04";"BASE";"C35H72N3+";"CCCCCCCCCCCCCCCC[N+](C)(CCCN1C(C)CCC1C)CCCN1C(C)CCC1C";"VMIYNXFWQJSJDA-UHFFFAOYSA-N"
"CHEMBL3989615";"BENFOSFORMIN";"BENFOSFORMIN|JAV 852|JAV-852";"Small molecule";"-1.0";"333.20";"";"";"-0.29";"143.82";"2";"6";"1";"3";"N";"0.25";"-4.86";"16.84";"-0.93";"-3.16";"1";"MOL";"0";"18";"8";"7";"1";"271.0834";"-0.03";"ZWITTERION";"C9H14N5Na2O4P";"N=C(NCc1ccccc1)NC(=N)NP(=O)([O-])[O-].O.[Na+].[Na+]";"HFSIAOCWRILWLY-UHFFFAOYSA-L"
"CHEMBL2106708";"TIVANIDAZOLE";"TIVANIDAZOLE";"Small molecule";"-1.0";"279.33";"";"";"2.30";"86.74";"7";"0";"0";"4";"N";"0.63";"None";"2.09";"1.95";"1.95";"2";"MOL";"0";"19";"7";"0";"0";"279.0790";"-1.69";"NEUTRAL";"C11H13N5O2S";"CCc1nnc(/C(C)=C/c2ncc([N+](=O)[O-])n2C)s1";"FAMHRHPGWNQVGW-FNORWQNLSA-N"
"CHEMBL2107131";"PENTOPRIL";"CGS 13945|CGS-13945|PENTOPRIL";"Small molecule";"-1.0";"333.38";"1";"2";"2.25";"83.91";"4";"1";"0";"6";"N";"0.81";"3.82";"None";"2.66";"-0.59";"1";"MOL";"0";"24";"6";"1";"0";"333.1576";"0.03";"ACID";"C18H23NO5";"CCOC(=O)[C@H](C)C[C@@H](C)C(=O)N1c2ccccc2C[C@H]1C(=O)O";"NVXFXLSOGLFXKQ-JMSVASOKSA-N"
"CHEMBL2106120";"DELEQUAMINE HYDROCHLORIDE";"DELEQUAMINE HCL|DELEQUAMINE HYDROCHLORIDE|RS-15385-197";"Small molecule";"-1.0";"386.95";"";"";"2.04";"49.85";"4";"0";"0";"2";"N";"0.82";"None";"7.76";"1.06";"0.54";"1";"MOL";"0";"24";"5";"0";"0";"350.1664";"-0.16";"NEUTRAL";"C18H27ClN2O3S";"COc1ccc2c(c1)CCN1C[C@H]3CCCN(S(C)(=O)=O)[C@H]3C[C@@H]21.Cl";"ITJOISLXCMAIOC-CVLULELNSA-N"
"CHEMBL2104681";"EVICROMIL";"EVICROMIL";"Small molecule";"-1.0";"260.24";"";"";"2.40";"87.74";"4";"2";"0";"3";"N";"0.88";"2.22";"None";"3.34";"-0.35";"2";"MOL";"0";"19";"5";"2";"0";"260.0685";"0.99";"ACID";"C14H12O5";"C=Cc1cc(CC)c2oc(C(=O)O)cc(=O)c2c1O";"PERAJQIJYIFRDE-UHFFFAOYSA-N"
"CHEMBL38594";"BATANOPRIDE";"BATANOPRIDE|BMY-25801";"Small molecule";"-1.0";"355.87";"5";"34";"2.35";"84.66";"5";"2";"0";"9";"N";"0.66";"None";"8.34";"1.77";"0.78";"1";"MOL";"0";"24";"6";"3";"0";"355.1663";"-1.44";"NEUTRAL";"C17H26ClN3O3";"CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC(C)C(C)=O";"ZYOJXUNLLOBURP-UHFFFAOYSA-N"
"CHEMBL2105007";"IMIDOLINE HYDROCHLORIDE";"CL 48156|CL-48156|IMIDOLINE HCL|IMIDOLINE HYDROCHLORIDE";"Small molecule";"-1.0";"304.22";"";"";"2.14";"26.79";"2";"0";"0";"4";"N";"0.84";"None";"8.46";"1.64";"0.54";"1";"MOL";"0";"18";"4";"0";"0";"267.1138";"-2.14";"NEUTRAL";"C13H19Cl2N3O";"CN(C)CCN1CCN(c2cccc(Cl)c2)C1=O.Cl";"SFIKANRWMMAUGN-UHFFFAOYSA-N"
"CHEMBL2364604";"BUPARLISIB HYDROCHLORIDE";"BKM-120AAA|BKM120-AAA|BUPARLISIB HYDROCHLORIDE";"Small molecule";"-1.0";"446.86";"";"";"1.81";"89.63";"8";"1";"0";"3";"N";"0.82";"None";"5.94";"2.56";"2.55";"2";"MOL";"0";"29";"8";"2";"0";"410.1678";"-1.24";"NEUTRAL";"C18H22ClF3N6O2";"Cl.Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1";"DGPLYAXBXJXEID-UHFFFAOYSA-N"
"CHEMBL2106729";"NITRICHOLINE PERCHLORATE";"NITRICHOLINE PERCHLORATE";"Small molecule";"-1.0";"248.62";"";"";"-0.10";"52.37";"3";"0";"0";"4";"N";"0.32";"None";"None";"-3.96";"-3.96";"0";"MOL";"0";"10";"5";"0";"0";"149.0921";"0.09";"None";"C5H13ClN2O7";"C[N+](C)(C)CCO[N+](=O)[O-].[O-][Cl+3]([O-])([O-])[O-]";"WBRINARKDCZXPI-UHFFFAOYSA-M"
"CHEMBL2105576";"ETOLOREX";"ETOLOREX";"Small molecule";"-1.0";"227.74";"";"";"2.24";"32.26";"2";"2";"0";"5";"N";"0.81";"None";"9.74";"2.43";"0.14";"1";"MOL";"0";"15";"2";"2";"0";"227.1077";"-0.50";"BASE";"C12H18ClNO";"CC(C)(Cc1ccc(Cl)cc1)NCCO";"DDKKBTHTVWQJQX-UHFFFAOYSA-N"
"CHEMBL2105598";"TROPODIFENE";"TROPODIFENE";"Small molecule";"-1.0";"407.51";"";"";"4.11";"55.84";"5";"0";"0";"6";"N";"0.53";"None";"9.39";"4.04";"2.06";"2";"MOL";"0";"30";"5";"0";"0";"407.2097";"0.50";"BASE";"C25H29NO4";"CC(=O)Oc1ccc(CC(C(=O)O[C@H]2C[C@H]3CC[C@@H](C2)N3C)c2ccccc2)cc1";"WYYRXLABEPJODI-ZLPMCDRXSA-N"
"CHEMBL2107093";"ROPIZINE";"NSC-300584|ROPIZINE|SC-13504";"Small molecule";"-1.0";"370.50";"";"";"4.13";"31.73";"4";"0";"0";"5";"N";"0.63";"None";"7.35";"4.51";"4.23";"3";"MOL";"0";"28";"4";"0";"0";"370.2157";"-1.25";"NEUTRAL";"C24H26N4";"Cc1cccc(/C=N/N2CCN(C(c3ccccc3)c3ccccc3)CC2)n1";"UZDGLRYWBSKLQY-NCELDCMTSA-N"
"CHEMBL3990277";"FLUCICLATIDE";"AH-111585|FLUCICLATIDE";"Protein";"2.0";"1816.04";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1814.7325";"None";"None";"C75H115FN18O27S3";"N=C(N)NCCC[C@@H]1NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)NCCOCCOCCOCCNC(=O)COCC(N)=O)CSCC(=O)N[C@@H](CCCCNC(=O)COCC(=O)NCCOCCOCCOCCOCCOCCNC(=O)CO/N=C/c1ccc(F)cc1)C(=O)N2";"VXFFXZSNVKXXIB-SCSBXPEDSA-N"
"CHEMBL1742456";"TEOPROLOL";"TEOPROLOL";"Small molecule";"-1.0";"454.53";"";"";"1.03";"119.10";"9";"3";"0";"9";"N";"0.35";"None";"9.70";"0.88";"-1.38";"4";"MOL";"0";"33";"10";"3";"0";"454.2329";"-0.96";"BASE";"C23H30N6O4";"Cc1cc2c(OCC(O)CNC(C)CCn3cnc4c3c(=O)n(C)c(=O)n4C)cccc2[nH]1";"HITMZSXZYGLDCV-UHFFFAOYSA-N"
"CHEMBL2106863";"MESUDIPINE";"MESUDIPINE";"Small molecule";"-1.0";"376.48";"1";"2";"3.16";"77.52";"7";"1";"0";"6";"N";"0.60";"None";"3.29";"2.59";"2.59";"1";"MOL";"0";"26";"6";"1";"0";"376.1457";"-0.84";"NEUTRAL";"C19H24N2O4S";"CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccnc1SC";"DYGIPCPWPHKLMC-UHFFFAOYSA-N"
"CHEMBL2107258";"SONEPIPRAZOLE MESYLATE";"PNU-101387G|SONEPIPRAZOLE MESILATE|SONEPIPRAZOLE MESYLATE";"Small molecule";"-1.0";"497.64";"";"";"2.16";"75.87";"5";"1";"0";"5";"N";"0.83";"10.94";"8.25";"2.37";"1.47";"2";"MOL";"0";"28";"6";"2";"0";"401.1773";"-1.29";"NEUTRAL";"C22H31N3O6S2";"CS(=O)(=O)O.NS(=O)(=O)c1ccc(N2CCN(CC[C@@H]3OCCc4ccccc43)CC2)cc1";"GFNAQGUENCOUHQ-BOXHHOBZSA-N"
"CHEMBL503356";"PRAXADINE";"PRAXADINE";"Small molecule";"-1.0";"110.12";"5";"5";"-0.38";"67.69";"3";"2";"0";"0";"N";"0.35";"None";"9.41";"-0.61";"-2.48";"1";"MOL";"0";"8";"4";"3";"0";"110.0592";"-1.67";"BASE";"C4H6N4";"N=C(N)n1cccn1";"UCQFSGCWHRTMGG-UHFFFAOYSA-N"
"CHEMBL2104842";"PERALOPRIDE";"PERALOPRIDE";"Small molecule";"-1.0";"403.87";"";"";"2.62";"77.26";"6";"1";"0";"4";"N";"0.79";"None";"6.00";"2.08";"2.07";"2";"MOL";"0";"28";"7";"2";"0";"403.1299";"-1.23";"NEUTRAL";"C20H22ClN3O4";"COc1cc(N)c(Cl)cc1C(=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1";"XBYVCKARLGAKEX-UHFFFAOYSA-N"
"CHEMBL1985503";"MEPIROXOL";"MEPIROXOL|NSC-66283";"Small molecule";"-1.0";"125.13";"4";"6";"-0.19";"47.17";"2";"1";"0";"1";"Y";"0.42";"None";"0.93";"-1.27";"-1.27";"1";"MOL";"0";"9";"3";"1";"0";"125.0477";"-0.23";"NEUTRAL";"C6H7NO2";"[O-][n+]1cccc(CO)c1";"LQYJAVWWKTWWKN-UHFFFAOYSA-N"
"CHEMBL2364602";"AFTOBETIN HYDROCHLORIDE";"11-HCl|AFTOBETIN HYDROCHLORIDE|NCE-11";"Small molecule";"-1.0";"489.01";"";"";"3.96";"81.02";"7";"0";"0";"12";"N";"0.21";"None";"5.56";"4.13";"4.13";"2";"MOL";"0";"33";"7";"0";"0";"452.2311";"-0.89";"NEUTRAL";"C26H33ClN2O5";"COCCOCCOCCOC(=O)/C(C#N)=C/c1ccc2cc(N3CCCCC3)ccc2c1.Cl";"GMWHTUNMFTUKHH-NDUABGMUSA-N"
"CHEMBL2110815";"BIDIMAZIUM";"BIDIMAZIUM CATION|BIDIMAZIUM ION";"Small molecule";"-1.0";"397.57";"";"";"6.14";"7.12";"2";"0";"1";"5";"N";"0.37";"None";"4.69";"2.49";"2.49";"4";"MOL";"0";"29";"2";"0";"1";"397.1733";"-0.48";"NEUTRAL";"C26H25N2S+";"CN(C)c1ccc(/C=C/c2scc(-c3ccc(-c4ccccc4)cc3)[n+]2C)cc1";"FLIFVPQCMBENHZ-UHFFFAOYSA-N"
"CHEMBL2104669";"FONAZINE MESYLATE";"8599 R.P. MESILATE|8599 R.P. MESYLATE|BONPAC|CALSEKIN|DIMETHOTHIAZINE|DIMETHOTHIAZINE MESILATE|DIMETHOTHIAZINE MESYLATE|DIMETOTIAZINE MESILATE|FONAZINE MESILATE|FONAZINE MESYLATE|FONAZINE METHANESULFONATE|IL-6302 MESILATE|IL-6302 MESYLATE|MIGRISTNE|NEOMESTINE|PROMAQUID|YORISTEN";"Small molecule";"-1.0";"487.67";"";"";"3.49";"43.86";"5";"0";"0";"5";"N";"0.78";"None";"8.99";"3.34";"1.74";"2";"MOL";"0";"26";"5";"0";"0";"391.1388";"-1.63";"BASE";"C20H29N3O5S3";"CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C.CS(=O)(=O)O";"JGKVKXPDDVRUKC-UHFFFAOYSA-N"
"CHEMBL3989800";"MESOCARB";"MESOCARB|MLR-1017|SIDNOCARB|SYDNOCARB";"Small molecule";"-1.0";"322.37";"";"";"4.00";"73.11";"3";"1";"0";"5";"N";"0.72";"6.04";"None";"1.12";"0.07";"3";"MOL";"0";"24";"6";"1";"0";"322.1430";"-0.36";"ACID";"C18H18N4O2";"CC(Cc1ccccc1)[n+]1cc([N-]C(=O)Nc2ccccc2)on1";"OWFUPROYPKGHMH-UHFFFAOYSA-N"
"CHEMBL1881591";"NORLETIMOL";"NORLETIMOL|NSC-128931";"Small molecule";"-1.0";"211.26";"2";"2";"3.01";"32.59";"2";"1";"0";"3";"N";"0.78";"8.88";"5.75";"3.34";"3.32";"2";"MOL";"0";"16";"2";"1";"0";"211.0997";"-0.36";"NEUTRAL";"C14H13NO";"Oc1ccccc1/C=N/Cc1ccccc1";"LPSMMAHYAIVSQW-RVDMUPIBSA-N"
"CHEMBL85140";"PROTHEOBROMINE";"BONICOR|CORDABROMIN|CORODIL|PANTOBROMINA|PRO-COR|PROTHEOBROMINE|Protheobromine|VASCOPIL";"Small molecule";"-1.0";"238.25";"1";"1";"-1.19";"82.05";"7";"1";"0";"2";"N";"0.71";"None";"None";"-0.82";"-0.82";"2";"MOL";"0";"17";"7";"1";"0";"238.1066";"-1.03";"NEUTRAL";"C10H14N4O3";"CC(O)Cn1c(=O)c2c(ncn2C)n(C)c1=O";"MXRGZXBFSKSZPH-UHFFFAOYSA-N"
"CHEMBL2106218";"EPOSTANE";"EPOSTANE|WIN 32,729|WIN-32729";"Small molecule";"-1.0";"357.49";"1";"2";"4.25";"76.78";"4";"2";"0";"0";"N";"0.64";"5.05";"None";"2.86";"0.54";"0";"MOL";"0";"26";"4";"2";"0";"357.2304";"1.47";"ACID";"C22H31NO3";"C[C@]1(O)CC[C@H]2[C@@H]3CC[C@@]45O[C@]4(C)C(O)=C(C#N)C[C@]5(C)[C@H]3CC[C@@]21C";"CETKWEWBSMKADK-GSXVSZIWSA-N"
"CHEMBL154139";"TAGORIZINE";"BROIZINE|TAGORIZINE|Tagorizine";"Small molecule";"-1.0";"468.65";"5";"8";"4.71";"48.47";"4";"1";"0";"10";"N";"0.35";"None";"8.26";"4.42";"3.50";"3";"MOL";"0";"35";"5";"1";"0";"468.2889";"-1.07";"NEUTRAL";"C30H36N4O";"Cc1ccc(/C=C/C(=O)NCCCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)cn1";"DVYCNKDRINREMB-WUKNDPDISA-N"
"CHEMBL2105057";"GEMCABENE CALCIUM";"CI-1027|GEMCABENE CALCIUM|PD-0072953";"Small molecule";"-1.0";"340.47";"";"";"3.57";"83.83";"3";"2";"0";"12";"N";"0.54";"4.38";"None";"4.11";"-1.20";"0";"MOL";"0";"21";"5";"2";"0";"302.2093";"0.23";"ACID";"C16H28CaO5";"CC(C)(CCCCOCCCCC(C)(C)C(=O)[O-])C(=O)[O-].[Ca+2]";"ZJKZKKPIKDNHDM-UHFFFAOYSA-L"
"CHEMBL2106774";"GLYOCTAMIDE";"GLYOCTAMIDE";"Small molecule";"-1.0";"324.45";"2";"6";"3.10";"75.27";"3";"2";"0";"3";"N";"0.90";"4.33";"None";"3.66";"2.72";"1";"MOL";"0";"22";"5";"2";"0";"324.1508";"-1.09";"ACID";"C16H24N2O3S";"Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCCCC2)cc1";"XTOBSLUVJNOXGB-UHFFFAOYSA-N"
"CHEMBL3990612";"VINGLYCINATE";"VINGLYCINATE";"Small molecule";"-1.0";"854.06";"";"";"3.53";"157.34";"13";"3";"2";"9";"N";"0.16";"10.87";"8.86";"4.07";"1.64";"3";"MOL";"0";"62";"14";"3";"2";"853.4626";"1.28";"BASE";"C48H63N5O9";"CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(=O)CN(C)C)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1";"YNSIUGHLISOIRQ-XGNYHKEJSA-N"
"CHEMBL2104296";"FANDOSENTAN POTASSIUM";"CI-1034|FANDOSENTAN POTASSIUM|FANDOSENTAN POTASSIUM SALT|PD 180988|PD 180988-0016|PD-180988";"Small molecule";"-1.0";"555.57";"";"";"5.05";"93.14";"5";"1";"2";"4";"N";"0.52";"3.24";"None";"5.48";"2.04";"3";"MOL";"0";"36";"7";"1";"2";"517.0807";"-0.54";"ACID";"C25H17F3KNO6S";"CCc1cc(C2=C(C(=O)[O-])N(c3ccccc3C(F)(F)F)S(=O)(=O)c3ccccc32)cc2c1OCO2.[K+]";"MZWCHWWQSPPZRH-UHFFFAOYSA-M"
"CHEMBL2105826";"ROFLURANE";"DA-893|ROFLURANE";"Small molecule";"-1.0";"192.96";"";"";"1.92";"9.23";"1";"0";"0";"2";"Y";"0.61";"None";"None";"1.53";"1.53";"0";"MOL";"0";"8";"1";"0";"0";"191.9398";"-0.40";"NEUTRAL";"C3H4BrF3O";"COC(F)(F)C(F)Br";"YOQYDUAUSFAUER-UHFFFAOYSA-N"
